epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
95,13002.2,1.5359,1.33544,1.19956,0.49443,0.40247,0.40647,0.24401,1.43376,1.203,1.18272,0.003796,0.003796,0.003796
96,13136,1.53366,1.34,1.20119,0.49702,0.40223,0.40746,0.24413,1.4339,1.20175,1.18244,0.00373,0.00373,0.00373
97,13280.4,1.54767,1.34912,1.20324,0.49532,0.40245,0.40745,0.24486,1.43369,1.19983,1.18147,0.003664,0.003664,0.003664
98,13413.3,1.54344,1.34152,1.20006,0.50105,0.39949,0.40811,0.24511,1.43283,1.20039,1.18095,0.003598,0.003598,0.003598
99,13535.4,1.53224,1.33606,1.20169,0.50094,0.39963,0.40975,0.24602,1.43328,1.19958,1.18112,0.003532,0.003532,0.003532
100,13677.8,1.53696,1.3416,1.19911,0.50397,0.40093,0.41067,0.2465,1.43286,1.19897,1.18086,0.003466,0.003466,0.003466
101,13809.2,1.52975,1.32844,1.19676,0.50312,0.40195,0.41132,0.24748,1.43297,1.19804,1.18089,0.0034,0.0034,0.0034
102,13979.9,1.53882,1.33677,1.19688,0.50224,0.40444,0.41236,0.24782,1.43232,1.19617,1.17988,0.003334,0.003334,0.003334
103,14110.8,1.53598,1.33702,1.19974,0.50429,0.4047,0.41221,0.24776,1.43207,1.1958,1.17994,0.003268,0.003268,0.003268
104,14256.6,1.53443,1.33178,1.19481,0.50186,0.4038,0.41266,0.24796,1.43208,1.19583,1.17941,0.003202,0.003202,0.003202
105,14387.7,1.53575,1.33593,1.19686,0.49852,0.40417,0.41281,0.24799,1.43227,1.19656,1.17905,0.003136,0.003136,0.003136
106,14517.8,1.53369,1.33182,1.19525,0.49608,0.40602,0.41307,0.2484,1.43159,1.19566,1.17806,0.00307,0.00307,0.00307
107,14641.4,1.53458,1.33118,1.19374,0.49783,0.4041,0.41368,0.24882,1.43067,1.19509,1.17763,0.003004,0.003004,0.003004
108,14764.5,1.53346,1.32863,1.19286,0.4975,0.40651,0.41388,0.2489,1.43023,1.19422,1.17697,0.002938,0.002938,0.002938
109,14886.3,1.53074,1.32825,1.1967,0.50053,0.40326,0.41348,0.24912,1.43048,1.19379,1.17686,0.002872,0.002872,0.002872
110,15007.9,1.52468,1.31778,1.19091,0.5042,0.39903,0.41315,0.24894,1.42929,1.19298,1.17629,0.002806,0.002806,0.002806
111,15131.3,1.52265,1.3208,1.18811,0.50362,0.40074,0.41389,0.24904,1.42853,1.19171,1.17586,0.00274,0.00274,0.00274
112,15283.2,1.5256,1.32384,1.19268,0.50837,0.4003,0.41392,0.24946,1.42844,1.19092,1.17552,0.002674,0.002674,0.002674
113,15419.5,1.52187,1.31616,1.18661,0.50884,0.40066,0.41433,0.24941,1.42842,1.19023,1.17519,0.002608,0.002608,0.002608
114,15541.2,1.52196,1.3194,1.193,0.50585,0.40269,0.41501,0.24974,1.42808,1.18941,1.17498,0.002542,0.002542,0.002542
115,15671.8,1.52018,1.3152,1.19081,0.50995,0.40398,0.41507,0.2501,1.42814,1.18915,1.17496,0.002476,0.002476,0.002476
116,15795.4,1.52471,1.31845,1.18937,0.50806,0.40276,0.41527,0.25015,1.42821,1.18906,1.17483,0.00241,0.00241,0.00241
117,15932.6,1.51412,1.30308,1.18397,0.50538,0.40502,0.41552,0.25042,1.428,1.18807,1.17452,0.002344,0.002344,0.002344
118,16065.1,1.51743,1.30666,1.18326,0.50457,0.40589,0.41627,0.25078,1.42773,1.18756,1.17415,0.002278,0.002278,0.002278
