epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
83,14569.6,1.55564,1.31374,1.34225,0.51073,0.40138,0.41693,0.24723,1.46323,1.21046,1.31953,0.004588,0.004588,0.004588
84,14746.4,1.56025,1.31833,1.34694,0.51347,0.40552,0.41787,0.2485,1.46444,1.20757,1.31912,0.004522,0.004522,0.004522
85,14923.4,1.55664,1.31917,1.34737,0.50915,0.40546,0.41859,0.24895,1.46378,1.20614,1.31822,0.004456,0.004456,0.004456
86,15100.7,1.55018,1.30595,1.3415,0.5131,0.40459,0.4188,0.24828,1.46216,1.20605,1.31687,0.00439,0.00439,0.00439
87,15277.9,1.55161,1.30778,1.34194,0.50749,0.40791,0.4179,0.24794,1.46144,1.20522,1.31664,0.004324,0.004324,0.004324
88,15454.8,1.5585,1.31083,1.33951,0.50763,0.41039,0.41793,0.24861,1.46146,1.20421,1.31547,0.004258,0.004258,0.004258
89,15632.3,1.55896,1.3175,1.34442,0.50327,0.41334,0.41786,0.2489,1.46082,1.20323,1.31452,0.004192,0.004192,0.004192
90,15808,1.55031,1.30792,1.33893,0.50283,0.41242,0.41943,0.24978,1.46027,1.2033,1.31328,0.004126,0.004126,0.004126
91,15985.9,1.55091,1.30023,1.33685,0.50989,0.40852,0.42007,0.24941,1.46104,1.20287,1.31374,0.00406,0.00406,0.00406
92,16163.6,1.54976,1.2969,1.3348,0.50607,0.41032,0.41857,0.24868,1.46078,1.20294,1.3133,0.003994,0.003994,0.003994
93,16343.1,1.55525,1.30517,1.33654,0.50756,0.41118,0.41892,0.24921,1.45963,1.20227,1.31225,0.003928,0.003928,0.003928
94,16521,1.54974,1.29954,1.33258,0.5089,0.41353,0.41993,0.24922,1.45924,1.19989,1.31168,0.003862,0.003862,0.003862
95,16698.7,1.54177,1.2913,1.33127,0.5049,0.41467,0.42059,0.25039,1.45763,1.19848,1.31138,0.003796,0.003796,0.003796
96,16876.7,1.53713,1.2894,1.33238,0.50137,0.41457,0.41897,0.24885,1.45811,1.20017,1.31078,0.00373,0.00373,0.00373
97,17052.5,1.54839,1.29762,1.33154,0.50519,0.41185,0.41896,0.24871,1.45797,1.19903,1.31034,0.003664,0.003664,0.003664
98,17230.3,1.54051,1.28664,1.32562,0.507,0.41166,0.42025,0.2495,1.45702,1.19883,1.30917,0.003598,0.003598,0.003598
99,17406.9,1.53771,1.28606,1.33165,0.50513,0.41361,0.42121,0.25021,1.45703,1.19721,1.3084,0.003532,0.003532,0.003532
100,17584.8,1.54439,1.29217,1.33074,0.5162,0.40877,0.42197,0.25085,1.45665,1.19694,1.30761,0.003466,0.003466,0.003466
101,17764.8,1.5392,1.28555,1.32739,0.51001,0.41267,0.42181,0.25122,1.4568,1.19631,1.30731,0.0034,0.0034,0.0034
102,17941.4,1.53542,1.28203,1.32297,0.51175,0.41351,0.42283,0.2519,1.45702,1.1945,1.30728,0.003334,0.003334,0.003334
103,18114.6,1.53618,1.27916,1.32641,0.50865,0.41533,0.42457,0.25264,1.45697,1.19368,1.30671,0.003268,0.003268,0.003268
