epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
114,6476.36,1.31252,0.93679,0.96863,0.49249,0.37423,0.37994,0.23341,1.42781,1.37451,0.96222,0.002542,0.002542,0.002542
115,6533.13,1.31007,0.93258,0.96714,0.49436,0.37417,0.38002,0.23353,1.42605,1.37448,0.9621,0.002476,0.002476,0.002476
116,6589.12,1.30586,0.92802,0.96745,0.49025,0.3758,0.37962,0.23356,1.42565,1.37434,0.96179,0.00241,0.00241,0.00241
117,6645.72,1.30302,0.92668,0.96398,0.4892,0.37802,0.37989,0.234,1.42501,1.36932,0.96186,0.002344,0.002344,0.002344
118,6702.38,1.3063,0.92665,0.96564,0.49133,0.37695,0.3795,0.23372,1.42362,1.3647,0.96207,0.002278,0.002278,0.002278
119,6759.57,1.30472,0.92763,0.96349,0.48909,0.37869,0.38071,0.23373,1.42502,1.36383,0.96171,0.002212,0.002212,0.002212
120,6816.66,1.30726,0.92333,0.96549,0.48926,0.37928,0.38137,0.23443,1.42622,1.36549,0.96207,0.002146,0.002146,0.002146
121,6873.09,1.30878,0.92611,0.96607,0.49287,0.37789,0.38084,0.2343,1.42712,1.36491,0.96243,0.00208,0.00208,0.00208
122,6929.46,1.30207,0.92542,0.96548,0.49308,0.37817,0.38044,0.234,1.42674,1.36342,0.96259,0.002014,0.002014,0.002014
123,6987.02,1.30814,0.92113,0.96439,0.50128,0.37502,0.3804,0.23391,1.42559,1.36236,0.96264,0.001948,0.001948,0.001948
124,7045.13,1.30551,0.92326,0.96448,0.49911,0.37479,0.38072,0.23403,1.42552,1.36217,0.9622,0.001882,0.001882,0.001882
125,7110.46,1.30198,0.91825,0.96378,0.49694,0.37361,0.38023,0.23379,1.42458,1.36055,0.96223,0.001816,0.001816,0.001816
126,7167,1.29832,0.91832,0.96342,0.49817,0.37293,0.38042,0.23398,1.42393,1.35688,0.96238,0.00175,0.00175,0.00175
127,7224.13,1.30404,0.92091,0.96528,0.49461,0.37572,0.381,0.23406,1.42397,1.35576,0.96241,0.001684,0.001684,0.001684
128,7281.67,1.30252,0.92394,0.9638,0.49695,0.37724,0.38092,0.23392,1.42396,1.35473,0.96227,0.001618,0.001618,0.001618
129,7338.71,1.29203,0.91337,0.9602,0.49449,0.37787,0.38126,0.23413,1.42385,1.3539,0.96214,0.001552,0.001552,0.001552
130,7394.84,1.29639,0.91132,0.96139,0.49279,0.37824,0.38103,0.2342,1.42375,1.35334,0.96202,0.001486,0.001486,0.001486
131,7451.96,1.29469,0.91483,0.96212,0.49543,0.37777,0.381,0.23429,1.42445,1.35379,0.96188,0.00142,0.00142,0.00142
132,7509.04,1.28817,0.90269,0.96069,0.49502,0.3786,0.38104,0.23393,1.4249,1.35349,0.96177,0.001354,0.001354,0.001354
133,7565.99,1.29334,0.91098,0.95947,0.4945,0.37945,0.38151,0.23424,1.42477,1.35222,0.96158,0.001288,0.001288,0.001288
134,7622.31,1.29206,0.90401,0.95869,0.49506,0.37792,0.38118,0.23423,1.42455,1.35193,0.96122,0.001222,0.001222,0.001222
135,7680.46,1.29303,0.90799,0.96012,0.49231,0.37863,0.38132,0.23413,1.42504,1.35259,0.9612,0.001156,0.001156,0.001156
136,7737.1,1.2936,0.9053,0.9623,0.49319,0.37744,0.38145,0.23449,1.42526,1.35146,0.96118,0.00109,0.00109,0.00109
137,7793.13,1.2772,0.89387,0.9583,0.49252,0.37695,0.38164,0.23473,1.42561,1.35337,0.96085,0.001024,0.001024,0.001024
138,7850.25,1.28942,0.9024,0.9596,0.49114,0.37703,0.38164,0.2347,1.42592,1.35394,0.96065,0.000958,0.000958,0.000958
139,7907.03,1.29116,0.90245,0.95991,0.49365,0.37633,0.38206,0.23489,1.42603,1.35272,0.96052,0.000892,0.000892,0.000892
140,7963.58,1.27956,0.89712,0.95626,0.49229,0.37694,0.38203,0.23495,1.42544,1.35215,0.96045,0.000826,0.000826,0.000826
141,8016.54,1.23821,0.83615,0.94837,0.48947,0.37898,0.38208,0.23515,1.4252,1.35578,0.96035,0.00076,0.00076,0.00076
142,8067.28,1.22564,0.82109,0.9437,0.48979,0.37808,0.38174,0.23493,1.42496,1.3598,0.96029,0.000694,0.000694,0.000694
143,8117.07,1.21991,0.81455,0.94261,0.49077,0.37583,0.38153,0.23494,1.42623,1.36317,0.96048,0.000628,0.000628,0.000628
144,8166.58,1.22366,0.8169,0.94394,0.49248,0.37549,0.38168,0.23495,1.42637,1.36583,0.96047,0.000562,0.000562,0.000562
145,8216.14,1.21557,0.8101,0.94316,0.49083,0.37531,0.38141,0.23471,1.4268,1.36732,0.96043,0.000496,0.000496,0.000496
146,8265.42,1.21419,0.80574,0.94234,0.49389,0.37386,0.38128,0.23473,1.4275,1.36857,0.96046,0.00043,0.00043,0.00043
147,8315.39,1.2148,0.80497,0.941,0.49493,0.37278,0.38107,0.23441,1.42737,1.36947,0.96035,0.000364,0.000364,0.000364
148,8365.23,1.2107,0.80175,0.94008,0.49793,0.37125,0.38111,0.23421,1.42754,1.37039,0.96036,0.000298,0.000298,0.000298
149,8414.97,1.20908,0.80071,0.94025,0.4986,0.37158,0.38073,0.23388,1.42811,1.37059,0.96038,0.000232,0.000232,0.000232
150,8465.27,1.20825,0.79784,0.93997,0.50013,0.37111,0.38064,0.23414,1.42821,1.3707,0.96021,0.000166,0.000166,0.000166
