epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
102,14994.8,1.49588,1.27257,1.16252,0.52834,0.43598,0.4474,0.2722,1.3919,1.14357,1.14667,0.003334,0.003334,0.003334
103,15132.3,1.49425,1.2717,1.16521,0.53268,0.43503,0.447,0.27204,1.39144,1.1435,1.14605,0.003268,0.003268,0.003268
104,15280.6,1.4914,1.26759,1.16089,0.53064,0.43498,0.44729,0.27256,1.39081,1.14192,1.14579,0.003202,0.003202,0.003202
105,15429.8,1.49339,1.2707,1.16253,0.53738,0.43295,0.44778,0.2728,1.3905,1.14172,1.14517,0.003136,0.003136,0.003136
106,15568.2,1.49062,1.26661,1.16053,0.53536,0.43232,0.44849,0.27254,1.39041,1.14144,1.14484,0.00307,0.00307,0.00307
107,15700.1,1.4925,1.26634,1.16055,0.52733,0.43845,0.44904,0.27303,1.39008,1.14091,1.1447,0.003004,0.003004,0.003004
108,15830.9,1.49021,1.26337,1.15821,0.52811,0.43788,0.44857,0.27291,1.38992,1.14051,1.14427,0.002938,0.002938,0.002938
109,15960.1,1.48891,1.26466,1.16305,0.52956,0.43657,0.449,0.27332,1.38967,1.14066,1.14387,0.002872,0.002872,0.002872
110,16090.3,1.48189,1.25221,1.15745,0.53639,0.43304,0.4497,0.27338,1.38889,1.13934,1.14363,0.002806,0.002806,0.002806
111,16220,1.47888,1.25628,1.15456,0.53191,0.43688,0.45022,0.27398,1.38796,1.13867,1.1431,0.00274,0.00274,0.00274
112,16374.9,1.48277,1.25837,1.15825,0.5311,0.44006,0.45079,0.27456,1.38714,1.13758,1.14242,0.002674,0.002674,0.002674
113,16516.2,1.47904,1.25123,1.15301,0.52832,0.44099,0.45089,0.27494,1.38728,1.13662,1.14213,0.002608,0.002608,0.002608
114,16653.1,1.48007,1.25587,1.15888,0.52883,0.44064,0.45137,0.27499,1.38695,1.13634,1.14179,0.002542,0.002542,0.002542
115,16788.2,1.47788,1.25079,1.15695,0.5345,0.43777,0.45092,0.27518,1.38722,1.13615,1.14162,0.002476,0.002476,0.002476
116,16922.9,1.48235,1.25329,1.15582,0.5364,0.43582,0.45226,0.27586,1.38673,1.13574,1.14124,0.00241,0.00241,0.00241
117,17064,1.47024,1.23886,1.14972,0.53492,0.43942,0.45274,0.27621,1.3864,1.13511,1.1409,0.002344,0.002344,0.002344
118,17202.2,1.47343,1.24212,1.1501,0.53667,0.43715,0.45287,0.27638,1.38605,1.13454,1.14068,0.002278,0.002278,0.002278
119,17340.2,1.47519,1.24357,1.15232,0.53701,0.43681,0.45305,0.27663,1.38573,1.13402,1.14033,0.002212,0.002212,0.002212
120,17476.7,1.47727,1.2389,1.14925,0.53386,0.43724,0.45329,0.2766,1.38586,1.13359,1.14027,0.002146,0.002146,0.002146
121,17604.8,1.47198,1.23937,1.15008,0.53682,0.43614,0.45368,0.27688,1.38635,1.13336,1.14022,0.00208,0.00208,0.00208
122,17751.1,1.47977,1.2457,1.15392,0.53513,0.43914,0.45409,0.27725,1.38649,1.13242,1.1401,0.002014,0.002014,0.002014
123,17916.3,1.47267,1.23803,1.15186,0.53321,0.44029,0.45436,0.27752,1.38588,1.13203,1.13979,0.001948,0.001948,0.001948
124,18054.1,1.46613,1.23425,1.14691,0.5354,0.44134,0.45473,0.2776,1.38578,1.1317,1.1398,0.001882,0.001882,0.001882
125,18190.8,1.46915,1.23288,1.14657,0.53756,0.44058,0.45531,0.27796,1.38553,1.13111,1.13939,0.001816,0.001816,0.001816
126,18334.1,1.47293,1.23391,1.14773,0.53968,0.43959,0.45544,0.27826,1.38523,1.13099,1.13909,0.00175,0.00175,0.00175
127,18481.5,1.4726,1.2383,1.15142,0.54141,0.44067,0.45586,0.27844,1.38495,1.13072,1.13892,0.001684,0.001684,0.001684
128,18618.3,1.47455,1.23716,1.14914,0.5399,0.44192,0.45613,0.27855,1.38444,1.13051,1.13854,0.001618,0.001618,0.001618
129,18747.8,1.47177,1.23315,1.14625,0.53982,0.4421,0.45645,0.27861,1.38411,1.13025,1.13825,0.001552,0.001552,0.001552
130,18882.7,1.47182,1.23892,1.1463,0.5402,0.44153,0.45583,0.27865,1.38373,1.12958,1.13792,0.001486,0.001486,0.001486
131,19011.7,1.46592,1.22904,1.1461,0.53878,0.44192,0.4559,0.27872,1.38331,1.12939,1.13769,0.00142,0.00142,0.00142
132,19154.5,1.4625,1.21955,1.14338,0.5365,0.44325,0.4563,0.2789,1.383,1.12877,1.13745,0.001354,0.001354,0.001354
133,19301.8,1.47047,1.23241,1.14524,0.53422,0.44488,0.45614,0.27902,1.38302,1.12856,1.13731,0.001288,0.001288,0.001288
134,19446.5,1.46497,1.2212,1.14284,0.53472,0.44583,0.45667,0.27922,1.38295,1.12808,1.13704,0.001222,0.001222,0.001222
135,19583.5,1.46062,1.22181,1.14338,0.53776,0.4442,0.45668,0.2791,1.3826,1.12776,1.13673,0.001156,0.001156,0.001156
136,19739.9,1.46538,1.2232,1.14455,0.53981,0.44295,0.45673,0.27933,1.38243,1.12757,1.13653,0.00109,0.00109,0.00109
